available,price,minimum_nights,maximum_nights,room_type,accomodates,bedrooms,beds,total_reviews,join_age,no_of_bath
1.0,85.0,1.0,365.0,Entire home/apt,3,1.0,1.0,5.0,2170,1.5
1.0,68.33,2.0,365.0,Entire home/apt,4,1.0,2.0,5.0,313,1.0
0.0,98.0,1.0,1125.0,Entire home/apt,6,1.0,5.0,46.0,312,1.0
0.0,58.0,29.0,90.0,Entire home/apt,2,1.0,1.0,16.0,336,1.0
0.0,59.0,2.0,365.0,Entire home/apt,3,1.0,1.0,8.0,308,1.0
1.0,65.0,2.0,1125.0,Entire home/apt,4,1.0,2.0,4.0,308,1.5
0.0,46.0,1.0,360.0,Private room,3,1.0,3.0,51.0,387,1.5
0.0,99.67,1.0,1125.0,Private room,6,2.0,6.0,16.0,387,1.5
1.0,50.0,4.0,7.0,Entire home/apt,2,1.0,1.0,0.0,2561,1.0
1.0,75.0,7.0,1125.0,Entire home/apt,2,1.0,1.4600985221674876,1.0,1836,1.0
0.0,110.0,2.0,61.0,Entire home/apt,4,2.0,3.0,12.0,3011,1.0
0.0,250.0,5.0,1125.0,Entire home/apt,7,4.0,4.0,2.0,4054,5.0
1.0,69.0,1.0,365.0,Private room,2,1.0,1.0,1.0,2395,1.0
0.0,85.0,3.0,15.0,Entire home/apt,2,1.0,1.0,5.0,1650,1.0
1.0,45.0,1.0,1125.0,Private room,2,1.0,1.0,24.0,2324,1.5
0.0,80.0,2.0,10.0,Entire home/apt,2,1.0,1.0,5.0,2953,1.0
1.0,70.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,8.0,1566,1.0
0.0,78.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,21.0,2322,1.0
1.0,80.0,2.0,365.0,Entire home/apt,2,1.0,1.0,7.0,3367,1.0
1.0,27.33,7.0,1125.0,Private room,1,1.0,1.0,1.0,3074,1.0
1.0,50.0,30.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,599,1.0
0.0,120.0,1.67,1125.0,Entire home/apt,5,2.0,2.0,15.0,3186,1.5
0.0,55.0,2.0,1125.0,Entire home/apt,4,1.0,1.0,5.0,911,1.5
1.0,40.0,2.0,365.0,Private room,2,1.0,1.0,7.0,3242,1.0
1.0,206.33,1.0,1125.0,Entire home/apt,2,2.0,2.0,2.0,665,1.0
0.0,120.0,7.0,365.0,Entire home/apt,3,1.2846153846153847,2.0,0.0,1413,1.5
0.0,48.0,2.0,365.0,Entire home/apt,2,1.0,1.0,4.0,288,1.5
0.0,120.0,5.0,1125.0,Entire home/apt,6,3.0,5.0,8.0,287,1.5
1.0,70.0,2.0,365.0,Entire home/apt,3,2.0,2.952718676122932,12.0,593,1.5
0.0,200.0,3.0,365.0,Entire home/apt,4,2.0,2.0,13.0,2332,2.5
1.0,140.0,2.0,365.0,Entire home/apt,3,1.0,2.0,4.0,1913,1.5
1.0,120.0,9.0,1125.0,Private room,1,1.0,1.0,1.0,2506,1.0
1.0,175.0,1.0,365.0,Entire home/apt,4,1.0,1.0,7.0,1007,1.0
1.0,180.0,1.0,1125.0,Entire home/apt,4,1.0,1.0,1.0,1007,1.0
1.0,152.33,2.0,1125.0,Entire home/apt,4,2.0,1.0,10.0,280,1.5
1.0,145.0,7.0,365.0,Entire home/apt,2,1.0,1.0,0.0,2593,1.0
1.0,185.0,7.0,365.0,Entire home/apt,4,2.0,3.0,0.0,2593,1.0
1.0,88.33,2.0,1125.0,Entire home/apt,5,3.0,3.0,19.0,2262,1.5
1.0,100.0,365.0,365.0,Entire home/apt,2,1.0,1.0,0.0,2645,1.0
0.0,47.0,1.0,1125.0,Private room,2,1.0,1.0,11.0,1021,1.0
0.0,85.0,30.0,1125.0,Entire home/apt,4,2.0,3.0,0.0,3535,1.0
0.0,52.0,4.0,1125.0,Entire home/apt,2,1.0554016620498614,2.0,0.0,2821,1.0
1.0,54.0,5.0,1125.0,Entire home/apt,2,1.0,1.0,1.0,2821,1.0
0.0,79.0,4.0,1125.0,Entire home/apt,4,2.0,2.0,2.0,3318,1.0
1.0,60.0,2.0,365.0,Entire home/apt,2,1.0,1.0,3.0,2289,1.0
0.0,1000.0,1.0,7.0,Private room,2,1.0,1.0,2.0,273,1.0
0.0,1000.0,1.0,7.0,Private room,2,1.0,2.0,5.0,273,1.0
0.0,36.0,1.0,365.0,Private room,2,1.0,1.0,21.0,3324,1.0
0.0,425.0,1.0,1125.0,Entire home/apt,3,2.0,3.0,2.0,273,1.0
1.0,265.0,1.0,1125.0,Entire home/apt,3,1.0,1.0,0.0,273,1.5
1.0,275.0,1.0,1125.0,Entire home/apt,3,1.0,1.0,0.0,273,1.0
1.0,275.0,1.0,1125.0,Entire home/apt,3,1.0,1.0,1.0,273,1.0
1.0,275.0,1.0,1125.0,Entire home/apt,3,1.0,1.0,2.0,273,1.0
0.0,90.0,1.0,1125.0,Entire home/apt,4,2.0,2.0,0.0,2422,1.5
0.0,75.0,3.0,1125.0,Entire home/apt,4,2.0,4.0,1.0,981,1.5
0.0,121.67,1.67,1125.0,Entire home/apt,4,1.0,2.0,35.0,2946,1.5
1.0,88.0,2.0,6.0,Entire home/apt,2,1.0,1.0,2.0,4075,1.0
1.0,94.0,14.0,100.0,Entire home/apt,6,2.0,2.0,0.0,861,2.5
1.0,125.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,3.0,260,1.0
0.0,55.0,1.0,365.0,Private room,1,1.0,1.0,1.0,2235,1.0
0.0,65.0,1.0,1125.0,Entire home/apt,4,1.0,2.0,6.0,1511,1.0
0.0,47.0,120.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,629,1.5
1.0,71.67,4.0,1125.0,Entire home/apt,2,1.0,1.0,4.0,2364,1.0
1.0,70.0,2.0,365.0,Entire home/apt,3,1.0,1.0,0.0,256,1.0
0.0,79.0,2.0,14.0,Entire home/apt,2,1.0,1.0,1.0,3882,1.5
1.0,110.0,2.0,15.0,Entire home/apt,2,1.0,1.4600985221674876,2.0,406,1.5
0.0,59.0,1.0,7.0,Entire home/apt,3,1.0,1.4600985221674876,11.0,2460,1.0
0.0,33.0,28.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,2414,1.0
0.0,95.0,2.0,365.0,Entire home/apt,4,2.0,2.0,3.0,973,1.0
1.0,78.0,6.0,60.0,Entire home/apt,2,1.0,1.0,0.0,1885,1.5
0.0,105.0,1.0,7.0,Entire home/apt,3,1.0,1.0,5.0,2309,1.0
1.0,120.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,3.0,2942,1.0
1.0,90.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,8.0,1162,1.0
1.0,90.0,1.0,365.0,Entire home/apt,3,1.0,1.0,0.0,1162,1.0
1.0,70.0,1.0,365.0,Private room,2,1.0,1.0,19.0,1756,1.0
1.0,100.0,28.0,365.0,Entire home/apt,2,1.0,2.0,0.0,2128,1.0
1.0,42.33,1.0,365.0,Shared room,6,1.0,4.0,0.0,241,1.0
1.0,160.0,1.33,365.0,Entire home/apt,2,1.0,1.0,8.0,240,1.5
1.0,160.0,1.67,365.0,Entire home/apt,2,1.0,1.0,8.0,240,1.5
1.0,160.0,2.0,365.0,Entire home/apt,2,1.0,1.0,7.0,240,1.5
1.0,265.0,2.0,365.0,Private room,4,2.0,3.0,6.0,240,1.5
1.0,160.0,2.0,365.0,Entire home/apt,2,1.0,1.4600985221674876,1.0,240,1.5
1.0,70.0,5.0,1125.0,Entire home/apt,2,1.0,1.0,3.0,2576,1.5
0.0,45.0,1.0,1125.0,Private room,3,1.2846153846153847,1.0,3.0,2589,1.5
0.0,85.67,2.0,1125.0,Entire home/apt,2,1.0,1.0,2.0,2501,1.0
1.0,241.67,1.0,1125.0,Entire home/apt,3,1.0,2.0,7.0,1230,1.5
1.0,275.0,1.0,1125.0,Entire home/apt,4,1.0,3.0,15.0,1230,1.5
1.0,286.67,1.0,1125.0,Entire home/apt,5,3.0,3.0,16.0,1230,1.5
1.0,465.0,1.0,1125.0,Entire home/apt,6,3.0,3.0,11.0,1230,2.5
1.0,190.0,1.0,1125.0,Entire home/apt,4,1.0,2.0,7.0,1230,1.5
1.0,223.33,1.0,1125.0,Entire home/apt,4,1.0,2.0,3.0,1230,1.5
1.0,295.0,1.0,1125.0,Entire home/apt,4,1.0,2.0,3.0,1230,1.5
1.0,236.67,1.0,1125.0,Entire home/apt,2,1.0,1.0,3.0,1230,1.5
1.0,42.0,1.0,365.0,Entire home/apt,2,1.0,1.0,8.0,1467,1.0
1.0,40.0,10.0,365.0,Entire home/apt,2,1.0,1.0,0.0,2905,1.0
0.0,80.0,1.0,365.0,Entire home/apt,4,2.0,2.0,0.0,558,1.5
1.0,93.33,1.0,365.0,Entire home/apt,2,1.0,2.0,0.0,1085,1.0
1.0,100.0,1.0,365.0,Entire home/apt,2,1.0,1.0,15.0,2732,1.5
1.0,105.0,2.33,365.0,Entire home/apt,4,3.0,3.0,11.0,3919,1.5
0.0,65.33,3.0,30.0,Entire home/apt,2,1.0554016620498614,1.0,0.0,2455,1.5
0.0,120.0,2.0,1125.0,Entire home/apt,4,1.0,3.0,4.0,227,1.0
0.0,55.0,1.0,5.0,Entire home/apt,2,1.0,1.0,11.0,1008,1.0
0.0,140.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,2.0,2708,1.0
0.0,56.33,1.0,365.0,Private room,4,2.0,2.0,22.0,2133,1.0
1.0,62.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,7.0,224,1.0
1.0,70.0,2.0,31.0,Entire home/apt,2,1.0,1.0,10.0,1790,1.5
0.0,40.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,7.0,1355,1.0
1.0,60.0,1.0,365.0,Entire home/apt,2,1.0,1.4600985221674876,6.0,241,1.0
0.0,20.0,4.0,1125.0,Private room,2,1.0,1.4600985221674876,0.0,1356,1.0
0.0,80.0,1.0,2.0,Private room,2,1.0,1.0,1.0,440,1.0
1.0,103.67,2.0,1125.0,Entire home/apt,2,1.0,1.0,4.0,2499,1.0
1.0,64.0,1.0,365.0,Private room,2,1.0,1.0,2.0,216,1.0
1.0,85.0,1.0,30.0,Entire home/apt,2,1.0,1.0,3.0,3603,1.5
1.0,75.0,2.0,365.0,Entire home/apt,2,1.0,1.0,3.0,2849,1.0
0.0,80.0,3.0,31.0,Entire home/apt,4,2.0,3.0,7.0,211,1.0
1.0,59.0,1.0,365.0,Entire home/apt,2,1.0,1.0,12.0,2834,1.0
0.0,90.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,7.0,1249,1.0
1.0,85.0,2.0,365.0,Entire home/apt,2,1.0,1.0,0.0,2917,1.5
1.0,85.0,1.0,1125.0,Entire home/apt,4,1.0,2.0,12.0,208,1.0
1.0,240.0,2.0,1125.0,Entire home/apt,4,2.0,3.0,1.0,3930,1.5
0.0,30.0,28.0,365.0,Entire home/apt,4,2.0,1.0,0.0,1792,1.0
1.0,130.0,2.0,365.0,Entire home/apt,4,2.0,2.0,7.0,2485,1.5
0.0,60.0,2.0,1125.0,Private room,3,1.0,2.0,2.0,3196,1.0
1.0,70.0,5.0,1125.0,Entire home/apt,2,1.0,1.0,2.0,2482,1.5
0.0,60.0,1.0,365.0,Entire home/apt,5,2.0,2.0,0.0,196,1.5
0.0,120.0,3.0,365.0,Entire home/apt,6,3.0,6.0,0.0,1691,1.0
1.0,110.0,13.0,90.0,Entire home/apt,4,2.0,3.0,2.0,2631,1.5
1.0,400.0,2.0,45.0,Entire home/apt,8,3.0,6.0,7.0,1490,3.0
0.0,54.0,2.0,1125.0,Entire home/apt,2,1.0,2.0,3.0,193,1.0
1.0,97.67,1.0,365.0,Entire home/apt,2,1.0,1.0,5.0,2269,1.0
1.0,411.67,7.0,28.0,Entire home/apt,4,2.0,2.0,1.0,192,1.0
0.0,47.0,3.33,1125.0,Entire home/apt,4,1.6022099447513811,2.0,0.0,2518,1.5
1.0,65.0,1.0,365.0,Private room,2,1.0,1.4600985221674876,0.0,191,1.5
1.0,110.0,3.0,1125.0,Entire home/apt,4,2.0,2.0,3.0,1162,1.0
1.0,59.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,5.0,1578,1.0
1.0,210.67,3.67,28.0,Entire home/apt,4,2.0,3.0,2.0,192,1.0
1.0,45.0,1.0,7.0,Private room,2,1.0,1.0,9.0,1479,1.5
0.0,90.0,2.0,1125.0,Entire home/apt,5,2.0,4.0,3.0,2363,1.5
0.0,86.67,4.0,365.0,Entire home/apt,2,1.0,1.0,9.0,2541,1.0
1.0,55.0,1.33,365.0,Entire home/apt,2,1.0,2.0,0.0,188,1.0
1.0,450.0,1.0,1125.0,Entire home/apt,6,2.0,2.0,3.0,187,1.5
1.0,226.0,1.0,1125.0,Entire home/apt,4,2.0,2.0,3.0,187,1.5
0.0,250.0,1.0,1000.0,Entire home/apt,4,1.0,2.0,1.0,187,1.5
1.0,82.67,2.0,365.0,Entire home/apt,2,1.0,1.0,4.0,2401,1.0
1.0,35.0,2.0,365.0,Private room,2,2.0,2.0,3.0,2406,1.5
1.0,41.0,2.0,1125.0,Shared room,4,1.0,2.0,2.0,191,1.0
1.0,150.0,1.0,365.0,Entire home/apt,2,1.0,1.0,0.0,185,1.0
1.0,70.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,3.0,263,1.0
1.0,80.0,1.0,1125.0,Entire home/apt,3,2.0,3.0,12.0,191,1.0
1.0,55.0,1.0,1125.0,Private room,2,1.0,2.0,13.0,191,1.5
1.0,55.0,1.0,1125.0,Private room,2,1.0,2.0,7.0,191,1.0
1.0,260.0,1.0,1125.0,Entire home/apt,9,5.0,9.0,0.0,191,4.0
1.0,57.67,1.0,1125.0,Private room,2,1.0,2.0,4.0,191,1.5
1.0,33.0,1.0,365.0,Private room,2,1.0,1.0,14.0,196,1.5
1.0,70.0,1.0,365.0,Entire home/apt,2,1.0,3.0,6.0,1782,1.0
0.0,14.0,60.0,366.0,Entire home/apt,2,1.0,1.0,0.0,2279,1.0
1.0,221.0,2.33,365.0,Entire home/apt,4,2.0,2.0,3.0,2843,1.5
0.0,70.0,3.0,365.0,Entire home/apt,4,1.0,2.0,2.0,565,1.0
1.0,200.0,2.0,365.0,Entire home/apt,4,2.0,2.952718676122932,0.0,172,2.0
1.0,155.0,2.0,365.0,Entire home/apt,4,1.0,1.0,0.0,2112,1.5
1.0,67.67,20.0,1125.0,Entire home/apt,4,1.0,3.0,5.0,169,1.0
1.0,65.0,20.0,1125.0,Entire home/apt,4,1.6022099447513811,2.0,5.0,169,1.0
1.0,55.0,20.0,1125.0,Entire home/apt,3,1.2846153846153847,2.0,1.0,169,1.0
0.0,51.33,2.0,1125.0,Entire home/apt,2,1.0,1.0,10.0,3104,1.0
1.0,65.0,1.0,365.0,Entire home/apt,2,1.0,1.0,11.0,579,1.0
1.0,96.67,1.0,1125.0,Entire home/apt,3,1.0,1.0,0.0,301,1.0
1.0,195.0,2.0,200.0,Entire home/apt,6,4.0,4.0,0.0,161,1.0
1.0,65.0,2.0,1125.0,Entire home/apt,4,1.0,4.0,7.0,1018,1.5
1.0,140.0,1.0,365.0,Entire home/apt,3,2.0,2.0,1.0,563,1.0
1.0,60.0,1.0,365.0,Private room,2,1.0,1.0,4.0,2236,1.0
1.0,120.0,2.0,1125.0,Entire home/apt,16,20.0,44.0,0.0,2842,5.0
0.0,229.33,2.0,30.0,Entire home/apt,4,2.0,2.0,0.0,2392,1.5
1.0,104.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,3.0,2826,1.0
1.0,95.0,1.0,5.0,Entire home/apt,2,1.0,1.4600985221674876,0.0,1754,1.5
1.0,60.0,2.0,10.0,Entire home/apt,2,1.0,1.0,0.0,2557,1.0
1.0,95.67,2.0,365.0,Entire home/apt,3,1.0,2.0,2.0,2036,1.5
1.0,67.0,1.0,1125.0,Entire home/apt,4,1.0,2.0,4.0,2722,1.0
1.0,59.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,1.0,1822,1.0
1.0,180.0,3.0,365.0,Entire home/apt,4,2.0,2.0,0.0,153,1.0
1.0,62.67,1.0,365.0,Entire home/apt,2,1.0,1.0,0.0,937,1.0
1.0,59.0,2.0,30.0,Entire home/apt,2,1.0,1.4600985221674876,2.0,2603,1.0
1.0,30.0,1.0,1125.0,Private room,2,2.0,2.0,0.0,828,1.0
1.0,96.0,2.0,365.0,Entire home/apt,2,1.0,1.0,1.0,2493,1.0
1.0,55.67,2.0,365.0,Private room,1,1.0,1.0,0.0,2165,1.0
1.0,70.0,1.0,365.0,Private room,2,1.0,1.0,0.0,882,1.0
1.0,54.0,2.0,365.0,Entire home/apt,2,1.0,2.0,0.0,148,1.0
1.0,120.0,30.0,1125.0,Entire home/apt,5,4.0,6.0,0.0,1158,5.0
0.0,150.0,2.0,1125.0,Entire home/apt,4,2.0,4.0,0.0,146,1.5
1.0,185.0,5.33,28.0,Entire home/apt,4,2.0,2.0,1.0,153,1.0
1.0,180.0,2.0,1125.0,Entire home/apt,3,1.0,2.0,0.0,2421,1.5
1.0,61.0,1.0,1125.0,Entire home/apt,2,1.0,1.4600985221674876,0.0,403,1.5
1.0,85.0,3.0,10.0,Entire home/apt,2,1.0,1.0,0.0,2474,1.5
0.0,46.0,180.0,196.0,Entire home/apt,2,2.0,2.952718676122932,0.0,2434,1.5
1.0,280.0,1.0,999.0,Entire home/apt,2,1.0,1.0,0.0,134,1.0
1.0,280.0,1.0,999.0,Entire home/apt,2,1.0,1.0,0.0,134,1.0
1.0,280.0,1.0,999.0,Entire home/apt,2,1.0,1.0,0.0,134,1.0
1.0,280.0,1.0,999.0,Entire home/apt,2,1.0,1.0,1.0,134,1.0
0.0,33.0,1.0,14.0,Private room,1,1.0,1.0,2.0,132,1.5
1.0,50.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,2562,1.0
0.0,85.0,2.0,4.0,Entire home/apt,2,1.0,1.0,0.0,164,1.5
1.0,75.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,2573,1.0
1.0,28.0,1.0,365.0,Private room,2,1.0,2.0,0.0,126,1.0
1.0,417.0,7.0,28.0,Entire home/apt,4,2.0,2.0,0.0,153,1.0
1.0,50.0,1.0,365.0,Entire home/apt,2,1.0,1.0,0.0,1578,1.0
1.0,88.0,3.0,365.0,Entire home/apt,2,1.0,1.0,0.0,2388,1.5
1.0,49.0,20.0,1125.0,Entire home/apt,2,1.0554016620498614,1.0,0.0,2159,1.0
1.0,990.0,2.0,1125.0,Entire home/apt,16,7.0,33.0,0.0,511,7.5
1.0,150.0,3.0,365.0,Entire home/apt,3,1.0,1.0,0.0,122,1.5
